Year,Quarter,Month,Day,Sum of Dept,IsHoliday,Sum of Month_Num,Price,Season,Store,Sum of Week_Num,Sum of Weekly_Sales,Sum of Year
2010,Qtr 1,March,19,97,false,3,789.455,Spring,38,12,7894.35,2010
2010,Qtr 1,March,19,36,false,3,79.4,Spring,12,12,791,2010
2010,Qtr 1,March,19,27,false,3,79.405,Spring,16,12,796.25,2010
2010,Qtr 1,March,19,27,false,3,79.63,Spring,9,12,796,2010
2010,Qtr 1,March,19,85,false,3,79.661,Spring,9,12,792.01,2010
2010,Qtr 1,March,19,38,false,3,7905.286,Spring,13,12,79055.56,2010
2010,Qtr 1,March,19,23,false,3,791.21,Spring,9,12,7915.6,2010
2010,Qtr 1,March,19,55,false,3,791.839,Spring,15,12,7919.39,2010
2010,Qtr 1,March,19,26,false,3,791.886,Spring,1,12,7923.66,2010
2010,Qtr 1,March,19,95,false,3,7915.613,Spring,43,12,79152.13,2010
2010,Qtr 1,March,19,34,false,3,792,Spring,8,12,7923.1,2010
2010,Qtr 1,March,19,26,false,3,792.82,Spring,31,12,7931.5,2010
2010,Qtr 1,March,19,44,false,3,794.094,Spring,17,12,7940.24,2010
2010,Qtr 1,March,19,38,false,3,7944.173,Spring,19,12,79445.43,2010
2010,Qtr 1,March,19,87,false,3,795.939,Spring,15,12,7958.29,2010
2010,Qtr 1,March,19,74,false,3,796.685,Spring,7,12,7964.65,2010
2010,Qtr 1,March,19,30,false,3,796.81,Spring,35,12,7967.5,2010
2010,Qtr 1,March,19,32,false,3,797.101,Spring,13,12,7970.61,2010
2010,Qtr 1,March,19,34,false,3,797.13,Spring,26,12,7966.5,2010
2010,Qtr 1,March,19,44,false,3,797.164,Spring,20,12,7974.14,2010
2010,Qtr 1,March,19,91,false,3,7970.042,Spring,20,12,79699.02,2010
2010,Qtr 1,March,19,95,false,3,7971.463,Spring,11,12,79711.33,2010
2010,Qtr 1,March,19,82,false,3,798.411,Spring,15,12,7980.21,2010
2010,Qtr 1,March,19,25,false,3,799.241,Spring,7,12,7997.31,2010
2010,Qtr 1,March,19,50,false,3,8.09,Spring,18,12,79,2010
2010,Qtr 1,March,19,54,false,3,8.27,Spring,1,12,83,2010
2010,Qtr 1,March,19,87,false,3,8.286,Spring,44,12,84.46,2010
2010,Qtr 1,March,19,28,false,3,8.29,Spring,42,12,84,2010
2010,Qtr 1,March,19,42,false,3,8.565,Spring,37,12,85.45,2010
2010,Qtr 1,March,19,60,false,3,8.61,Spring,40,12,88,2010
2010,Qtr 1,March,19,9,false,3,8.617,Spring,44,12,87.57,2010
2010,Qtr 1,March,19,12,false,3,8.633,Spring,37,12,89.03,2010
2010,Qtr 1,March,19,98,false,3,8.685,Spring,25,12,84.25,2010
2010,Qtr 1,March,19,31,false,3,8.76,Spring,37,12,92,2010
2010,Qtr 1,March,19,54,false,3,8.9,Spring,40,12,86,2010
2010,Qtr 1,March,19,98,false,3,80.206,Spring,12,12,800.76,2010
2010,Qtr 1,March,19,54,false,3,80.64,Spring,18,12,805,2010
2010,Qtr 1,March,19,59,false,3,80.652,Spring,28,12,806.82,2010
2010,Qtr 1,March,19,67,false,3,80.786,Spring,36,12,809.16,2010
2010,Qtr 1,March,19,28,false,3,80.893,Spring,1,12,806.03,2010
2010,Qtr 1,March,19,21,false,3,801.239,Spring,11,12,8008.99,2010
2010,Qtr 1,March,19,42,false,3,802.888,Spring,13,12,8026.18,2010
2010,Qtr 1,March,19,90,false,3,8042.96,Spring,31,12,80433.7,2010
2010,Qtr 1,March,19,98,false,3,805.065,Spring,26,12,8053.65,2010
2010,Qtr 1,March,19,67,false,3,805.114,Spring,18,12,8053.04,2010
2010,Qtr 1,March,19,96,false,3,807.734,Spring,33,12,8076.54,2010
2010,Qtr 1,March,19,6,false,3,808.427,Spring,11,12,8085.87,2010
2010,Qtr 1,March,19,17,false,3,808.784,Spring,29,12,8089.54,2010
2010,Qtr 1,March,19,2,false,3,8088.53,Spring,14,12,80887.4,2010
2010,Qtr 1,March,19,18,false,3,81.39,Spring,34,12,813.9,2010
2010,Qtr 1,March,19,3,false,3,81.505,Spring,42,12,816.85,2010
2010,Qtr 1,March,19,83,false,3,81.681,Spring,29,12,813.71,2010
2010,Qtr 1,March,19,35,false,3,81.818,Spring,7,12,821.58,2010
2010,Qtr 1,March,19,16,false,3,81.846,Spring,36,12,814.36,2010
2010,Qtr 1,March,19,67,false,3,811.678,Spring,11,12,8115.98,2010
2010,Qtr 1,March,19,2,false,3,8121.733,Spring,4,12,81217.33,2010
2010,Qtr 1,March,19,83,false,3,813.445,Spring,31,12,8133.65,2010
2010,Qtr 1,March,19,71,false,3,814.362,Spring,4,12,8147.12,2010
2010,Qtr 1,March,19,8,false,3,814.86,Spring,38,12,8145.7,2010
2010,Qtr 1,March,19,25,false,3,816.667,Spring,40,12,8168.57,2010
2010,Qtr 1,March,19,87,false,3,817.885,Spring,5,12,8176.45,2010
2010,Qtr 1,March,19,71,false,3,819.1,Spring,31,12,8191.2,2010
2010,Qtr 1,March,19,41,false,3,82.01,Spring,13,12,825,2010
2010,Qtr 1,March,19,30,false,3,82.98,Spring,5,12,828,2010
2010,Qtr 1,March,19,24,false,3,821.218,Spring,6,12,8210.18,2010
2010,Qtr 1,March,19,9,false,3,823.742,Spring,3,12,8236.92,2010
2010,Qtr 1,March,19,72,false,3,8234.383,Spring,4,12,82341.93,2010
2010,Qtr 1,March,19,9,false,3,825.888,Spring,29,12,8256.28,2010
2010,Qtr 1,March,19,95,false,3,8261.318,Spring,32,12,82611.18,2010
2010,Qtr 1,March,19,79,false,3,827.842,Spring,29,12,8281.62,2010
2010,Qtr 1,March,19,33,false,3,827.87,Spring,22,12,8274,2010
2010,Qtr 1,March,19,6,false,3,827.979,Spring,27,12,8280.79,2010
2010,Qtr 1,March,19,42,false,3,830.121,Spring,22,12,8299.71,2010
2010,Qtr 1,March,19,40,false,3,8306.361,Spring,2,12,83065.51,2010
2010,Qtr 1,March,19,46,false,3,831.073,Spring,26,12,8307.23,2010
2010,Qtr 1,March,19,8,false,3,832.626,Spring,3,12,8325.46,2010
2010,Qtr 1,March,19,6,false,3,832.929,Spring,4,12,8327.49,2010
2010,Qtr 1,March,19,82,false,3,832.978,Spring,9,12,8328.68,2010
2010,Qtr 1,March,19,87,false,3,833.615,Spring,9,12,8340.95,2010
2010,Qtr 1,March,19,72,false,3,8338.804,Spring,14,12,83392.64,2010
2010,Qtr 1,March,19,87,false,3,834.879,Spring,29,12,8347.79,2010
2010,Qtr 1,March,19,90,false,3,8347.454,Spring,4,12,83479.34,2010
2010,Qtr 1,March,19,46,false,3,836.903,Spring,40,12,8369.63,2010
2010,Qtr 1,March,19,3,false,3,837.836,Spring,21,12,8381.36,2010
2010,Qtr 1,March,19,95,false,3,8384.381,Spring,24,12,83842.71,2010
2010,Qtr 1,March,19,23,false,3,839.776,Spring,3,12,8398.96,2010
2010,Qtr 1,March,19,92,false,3,8398.463,Spring,28,12,83985.43,2010
2010,Qtr 1,March,19,30,false,3,845.64,Spring,11,12,8461,2010
2010,Qtr 1,March,19,71,false,3,845.803,Spring,28,12,8461.83,2010
2010,Qtr 1,March,19,82,false,3,846.546,Spring,43,12,8464.56,2010
2010,Qtr 1,March,19,32,false,3,847.524,Spring,18,12,8479.24,2010
2010,Qtr 1,March,19,71,false,3,848.95,Spring,12,12,8488.2,2010
2010,Qtr 1,March,19,40,false,3,8482.592,Spring,20,12,84821.52,2010
2010,Qtr 1,March,19,98,false,3,849.191,Spring,32,12,8489.21,2010
2010,Qtr 1,March,19,34,false,3,849.92,Spring,7,12,8501.3,2010
2010,Qtr 1,March,19,85,false,3,85.045,Spring,41,12,845.95,2010
2010,Qtr 1,March,19,28,false,3,85.21,Spring,35,12,850.9,2010
2010,Qtr 1,March,19,5,false,3,85.536,Spring,37,12,852.36,2010
2010,Qtr 1,March,19,58,false,3,85.69,Spring,15,12,856,2010
2010,Qtr 1,March,19,96,false,3,851.318,Spring,13,12,8516.88,2010
2010,Qtr 1,March,19,91,false,3,8511.57,Spring,2,12,85120.3,2010
2010,Qtr 1,March,19,35,false,3,856.51,Spring,10,12,8561.5,2010
2010,Qtr 1,March,19,92,false,3,8564.25,Spring,40,12,85639.7,2010
2010,Qtr 1,March,19,42,false,3,857.688,Spring,4,12,8574.38,2010
2010,Qtr 1,March,19,25,false,3,858.177,Spring,15,12,8577.17,2010
2010,Qtr 1,March,19,6,false,3,858.219,Spring,16,12,8581.39,2010
2010,Qtr 1,March,19,16,false,3,859.938,Spring,21,12,8602.38,2010
2010,Qtr 1,March,19,52,false,3,86.649,Spring,3,12,864.99,2010
2010,Qtr 1,March,19,28,false,3,86.694,Spring,25,12,870.54,2010
2010,Qtr 1,March,19,32,false,3,860.071,Spring,24,12,8603.71,2010
2010,Qtr 1,March,19,38,false,3,8606.364,Spring,6,12,86060.84,2010
2010,Qtr 1,March,19,67,false,3,862.838,Spring,25,12,8630.68,2010
2010,Qtr 1,March,19,22,false,3,865.814,Spring,15,12,8653.34,2010
2010,Qtr 1,March,19,44,false,3,866.847,Spring,10,12,8667.47,2010
2010,Qtr 1,March,19,38,false,3,8665.11,Spring,10,12,86650.4,2010
2010,Qtr 1,March,19,91,false,3,8673.395,Spring,13,12,86735.05,2010
2010,Qtr 1,March,19,26,false,3,868.874,Spring,45,12,8687.14,2010
2010,Qtr 1,March,19,72,false,3,8688.791,Spring,20,12,86889.41,2010
2010,Qtr 1,March,19,74,false,3,869.548,Spring,29,12,8690.88,2010
2010,Qtr 1,March,19,74,false,3,869.854,Spring,8,12,8694.44,2010
2010,Qtr 1,March,19,28,false,3,87.087,Spring,15,12,872.97,2010
2010,Qtr 1,March,19,71,false,3,87.13,Spring,3,12,868.5,2010
2010,Qtr 1,March,19,31,false,3,87.21,Spring,8,12,869,2010
2010,Qtr 1,March,19,17,false,3,87.291,Spring,43,12,868.71,2010
2010,Qtr 1,March,19,28,false,3,87.297,Spring,32,12,876.07,2010
2010,Qtr 1,March,19,52,false,3,87.43,Spring,31,12,874.5,2010
2010,Qtr 1,March,19,36,false,3,87.7,Spring,24,12,882,2010
2010,Qtr 1,March,19,24,false,3,871.025,Spring,22,12,8714.35,2010
2010,Qtr 1,March,19,1,false,3,872.047,Spring,5,12,8719.27,2010
2010,Qtr 1,March,19,20,false,3,873.289,Spring,4,12,8731.19,2010
2010,Qtr 1,March,19,82,false,3,875.143,Spring,25,12,8756.23,2010
2010,Qtr 1,March,19,17,false,3,875.263,Spring,40,12,8747.93,2010
2010,Qtr 1,March,19,49,false,3,876.674,Spring,11,12,8768.84,2010
2010,Qtr 1,March,19,3,false,3,876.873,Spring,41,12,8765.03,2010
2010,Qtr 1,March,19,27,false,3,88.08,Spring,41,12,876,2010
2010,Qtr 1,March,19,33,false,3,880.407,Spring,11,12,8807.27,2010
2010,Qtr 1,March,19,3,false,3,883.528,Spring,39,12,8839.48,2010
2010,Qtr 1,March,19,21,false,3,885.604,Spring,23,12,8855.44,2010
2010,Qtr 1,March,19,90,false,3,885.685,Spring,12,12,8859.75,2010
2010,Qtr 1,March,19,2,false,3,886.388,Spring,44,12,8862.78,2010
2010,Qtr 1,March,19,98,false,3,886.505,Spring,39,12,8860.65,2010
2010,Qtr 1,March,19,10,false,3,886.982,Spring,5,12,8874.82,2010
2010,Qtr 1,March,19,80,false,3,887.712,Spring,8,12,8879.62,2010
2010,Qtr 1,March,19,14,false,3,887.743,Spring,34,12,8875.63,2010
2010,Qtr 1,March,19,90,false,3,8877.64,Spring,20,12,88775,2010
2010,Qtr 1,March,19,17,false,3,888.775,Spring,26,12,8889.65,2010
2010,Qtr 1,March,19,98,false,3,888.905,Spring,40,12,8891.15,2010
2010,Qtr 1,March,19,4,false,3,889.813,Spring,38,12,8899.23,2010
2010,Qtr 1,March,19,87,false,3,889.984,Spring,17,12,8899.84,2010
2010,Qtr 1,March,19,27,false,3,89.08,Spring,40,12,887,2010
2010,Qtr 1,March,19,28,false,3,89.257,Spring,11,12,893.97,2010
2010,Qtr 1,March,19,80,false,3,89.286,Spring,22,12,897.66,2010
2010,Qtr 1,March,19,28,false,3,89.967,Spring,31,12,902.77,2010
2010,Qtr 1,March,19,26,false,3,890.819,Spring,19,12,8909.59,2010
2010,Qtr 1,March,19,49,false,3,892.491,Spring,24,12,8920.61,2010
2010,Qtr 1,March,19,13,false,3,892.593,Spring,38,12,8925.13,2010
2010,Qtr 1,March,19,11,false,3,893.202,Spring,40,12,8935.62,2010
2010,Qtr 1,March,19,74,false,3,893.234,Spring,16,12,8934.74,2010
2010,Qtr 1,March,19,83,false,3,893.342,Spring,33,12,8934.62,2010
2010,Qtr 1,March,19,12,false,3,893.823,Spring,8,12,8937.63,2010
2010,Qtr 1,March,19,95,false,3,8942.853,Spring,39,12,89430.63,2010
2010,Qtr 1,March,19,26,false,3,895.184,Spring,24,12,8951.74,2010
2010,Qtr 1,March,19,8,false,3,8953.293,Spring,10,12,89536.03,2010
2010,Qtr 1,March,19,21,false,3,896.217,Spring,13,12,8960.67,2010
2010,Qtr 1,March,19,22,false,3,896.673,Spring,41,12,8965.73,2010
2010,Qtr 1,March,19,95,false,3,8968.049,Spring,28,12,89680.59,2010
2010,Qtr 1,March,19,20,false,3,898.804,Spring,39,12,8983.14,2010
2010,Qtr 1,March,19,3,false,3,899.647,Spring,1,12,9001.37,2010
2010,Qtr 1,March,19,12,false,3,899.678,Spring,2,12,8993.18,2010
2010,Qtr 1,March,19,92,false,3,8994.043,Spring,43,12,89942.53,2010
2010,Qtr 1,March,19,95,false,3,8994.354,Spring,19,12,89947.14,2010
2010,Qtr 1,March,19,60,false,3,9.18,Spring,45,12,88,2010
2010,Qtr 1,March,19,60,false,3,9.36,Spring,33,12,96.8,2010
2010,Qtr 1,March,19,9,false,3,9.456,Spring,43,12,90.76,2010
2010,Qtr 1,March,19,60,false,3,9.48,Spring,7,12,96.8,2010
2010,Qtr 1,March,19,54,false,3,9.49,Spring,17,12,93,2010
2010,Qtr 1,March,19,47,false,3,9.91,Spring,3,12,100,2010
2010,Qtr 1,March,19,55,false,3,900.988,Spring,32,12,9010.88,2010
2010,Qtr 1,March,19,12,false,3,901.987,Spring,6,12,9018.47,2010
2010,Qtr 1,March,19,42,false,3,902.205,Spring,1,12,9019.85,2010
2010,Qtr 1,March,19,74,false,3,903.085,Spring,26,12,9030.25,2010
2010,Qtr 1,March,19,80,false,3,903.701,Spring,34,12,9035.71,2010
2010,Qtr 1,March,19,10,false,3,904.03,Spring,26,12,9040.9,2010
2010,Qtr 1,March,19,7,false,3,905.941,Spring,3,12,9059.91,2010
2010,Qtr 1,March,19,96,false,3,906.56,Spring,10,12,9063.4,2010
2010,Qtr 1,March,19,1,false,3,906.976,Spring,37,12,9067.36,2010
2010,Qtr 1,March,19,98,false,3,907.284,Spring,33,12,9070.14,2010
2010,Qtr 1,March,19,10,false,3,907.726,Spring,3,12,9079.36,2010
2010,Qtr 1,March,19,82,false,3,908.331,Spring,16,12,9086.61,2010
2010,Qtr 1,March,19,26,false,3,908.361,Spring,22,12,9086.41,2010
2010,Qtr 1,March,19,92,false,3,9097.064,Spring,39,12,90971.54,2010
2010,Qtr 1,March,19,36,false,3,91.28,Spring,3,12,914,2010
2010,Qtr 1,March,19,59,false,3,91.324,Spring,27,12,913.74,2010
2010,Qtr 1,March,19,16,false,3,910.303,Spring,15,12,9105.23,2010
2010,Qtr 1,March,19,11,false,3,913.069,Spring,16,12,9126.29,2010
2010,Qtr 1,March,19,22,false,3,913.854,Spring,32,12,9136.04,2010
2010,Qtr 1,March,19,3,false,3,914.802,Spring,24,12,9146.52,2010
2010,Qtr 1,March,19,25,false,3,915.89,Spring,22,12,9160.5,2010
2010,Qtr 1,March,19,81,false,3,917.172,Spring,33,12,9169.12,2010
2010,Qtr 1,March,19,46,false,3,917.777,Spring,43,12,9178.07,2010
2010,Qtr 1,March,19,3,false,3,919.761,Spring,16,12,9194.01,2010
2010,Qtr 1,March,19,11,false,3,92.521,Spring,42,12,922.11,2010
2010,Qtr 1,March,19,59,false,3,92.526,Spring,11,12,921.96,2010
2010,Qtr 1,March,19,41,false,3,92.73,Spring,26,12,928,2010
2010,Qtr 1,March,19,36,false,3,92.76,Spring,29,12,926,2010
2010,Qtr 1,March,19,91,false,3,921.877,Spring,17,12,9221.27,2010
2010,Qtr 1,March,19,24,false,3,923.303,Spring,11,12,9235.03,2010
2010,Qtr 1,March,19,98,false,3,923.407,Spring,31,12,9231.77,2010
2010,Qtr 1,March,19,4,false,3,925.455,Spring,5,12,9257.55,2010
2010,Qtr 1,March,19,24,false,3,926.215,Spring,14,12,9265.75,2010
2010,Qtr 1,March,19,79,false,3,926.316,Spring,15,12,9266.56,2010
2010,Qtr 1,March,19,81,false,3,926.486,Spring,38,12,9267.86,2010
2010,Qtr 1,March,19,27,false,3,93.31,Spring,17,12,930,2010
2010,Qtr 1,March,19,59,false,3,93.371,Spring,25,12,937.21,2010
2010,Qtr 1,March,19,36,false,3,93.49,Spring,1,12,937,2010
2010,Qtr 1,March,19,27,false,3,93.846,Spring,26,12,935.46,2010
2010,Qtr 1,March,19,33,false,3,930.365,Spring,12,12,9305.35,2010
2010,Qtr 1,March,19,33,false,3,932.701,Spring,28,12,9325.81,2010
2010,Qtr 1,March,19,22,false,3,933.639,Spring,1,12,9338.09,2010
2010,Qtr 1,March,19,17,false,3,934.288,Spring,21,12,9346.48,2010
2010,Qtr 1,March,19,32,false,3,937.069,Spring,28,12,9367.29,2010
2010,Qtr 1,March,19,24,false,3,937.428,Spring,18,12,9378.08,2010
2010,Qtr 1,March,19,21,false,3,937.455,Spring,14,12,9371.65,2010
2010,Qtr 1,March,19,98,false,3,937.747,Spring,6,12,9377.77,2010
2010,Qtr 1,March,19,3,false,3,937.796,Spring,22,12,9374.66,2010
2010,Qtr 1,March,19,32,false,3,938.179,Spring,4,12,9386.79,2010
2010,Qtr 1,March,19,34,false,3,938.44,Spring,40,12,9379.6,2010
2010,Qtr 1,March,19,82,false,3,938.638,Spring,40,12,9389.68,2010
2010,Qtr 1,March,19,3,false,3,938.858,Spring,32,12,9392.28,2010
2010,Qtr 1,March,19,93,false,3,938.91,Spring,44,12,9384.7,2010
2010,Qtr 1,March,19,28,false,3,94.094,Spring,12,12,943.44,2010
2010,Qtr 1,March,19,56,false,3,941.688,Spring,11,12,9416.48,2010
2010,Qtr 1,March,19,91,false,3,944.317,Spring,33,12,9441.97,2010
2010,Qtr 1,March,19,71,false,3,944.574,Spring,27,12,9447.24,2010
2010,Qtr 1,March,19,90,false,3,9442.379,Spring,27,12,94428.29,2010
2010,Qtr 1,March,19,87,false,3,945.002,Spring,26,12,9448.12,2010
2010,Qtr 1,March,19,55,false,3,945.073,Spring,21,12,9451.93,2010
2010,Qtr 1,March,19,79,false,3,946.935,Spring,25,12,9468.55,2010
2010,Qtr 1,March,19,29,false,3,947.655,Spring,18,12,9473.35,2010
2010,Qtr 1,March,19,92,false,3,9470.377,Spring,41,12,94700.67,2010
2010,Qtr 1,March,19,54,false,3,95.077,Spring,23,12,951.97,2010
2010,Qtr 1,March,19,36,false,3,95.14,Spring,41,12,953.5,2010
2010,Qtr 1,March,19,93,false,3,95.938,Spring,18,12,958.28,2010
2010,Qtr 1,March,19,3,false,3,951.13,Spring,25,12,9510.9,2010
2010,Qtr 1,March,19,44,false,3,951.458,Spring,13,12,9509.88,2010
2010,Qtr 1,March,19,87,false,3,951.984,Spring,28,12,9519.84,2010
2010,Qtr 1,March,19,5,false,3,952.744,Spring,3,12,9527.14,2010
2010,Qtr 1,March,19,82,false,3,953.564,Spring,26,12,9531.14,2010
2010,Qtr 1,March,19,42,false,3,953.893,Spring,35,12,9537.53,2010
2010,Qtr 1,March,19,25,false,3,954.339,Spring,45,12,9540.49,2010
2010,Qtr 1,March,19,20,false,3,955.498,Spring,23,12,9551.38,2010
2010,Qtr 1,March,19,35,false,3,96.21,Spring,17,12,963,2010
2010,Qtr 1,March,19,52,false,3,96.513,Spring,40,12,960.53,2010
2010,Qtr 1,March,19,92,false,3,9612.964,Spring,32,12,96131.44,2010
2010,Qtr 1,March,19,90,false,3,9627.399,Spring,2,12,96277.59,2010
2010,Qtr 1,March,19,9,false,3,963.322,Spring,8,12,9636.92,2010
2010,Qtr 1,March,19,92,false,3,963.834,Spring,9,12,9636.54,2010
2010,Qtr 1,March,19,83,false,3,968.138,Spring,4,12,9682.48,2010
2010,Qtr 1,March,19,80,false,3,968.753,Spring,37,12,9687.73,2010
2010,Qtr 1,March,19,44,false,3,969.12,Spring,23,12,9689.9,2010
2010,Qtr 1,March,19,29,false,3,969.59,Spring,11,12,9698.9,2010
2010,Qtr 1,March,19,14,false,3,97.103,Spring,30,12,974.53,2010
2010,Qtr 1,March,19,85,false,3,97.188,Spring,18,12,974.28,2010
2010,Qtr 1,March,19,60,false,3,97.56,Spring,13,12,976.8,2010
2010,Qtr 1,March,19,36,false,3,97.65,Spring,8,12,979.5,2010
2010,Qtr 1,March,19,59,false,3,97.841,Spring,12,12,975.41,2010
2010,Qtr 1,March,19,10,false,3,970.183,Spring,29,12,9700.23,2010
2010,Qtr 1,March,19,42,false,3,970.551,Spring,2,12,9707.01,2010
2010,Qtr 1,March,19,14,false,3,971.992,Spring,17,12,9724.42,2010
2010,Qtr 1,March,19,17,false,3,974.023,Spring,31,12,9740.23,2010
2010,Qtr 1,March,19,55,false,3,975.108,Spring,9,12,9750.58,2010
2010,Qtr 1,March,19,81,false,3,976.004,Spring,37,12,9761.94,2010
2010,Qtr 1,March,19,1,false,3,977.301,Spring,30,12,9771.21,2010
2010,Qtr 1,March,19,28,false,3,98.051,Spring,45,12,976.71,2010
2010,Qtr 1,March,19,36,false,3,98.19,Spring,26,12,983.5,2010
2010,Qtr 1,March,19,83,false,3,98.736,Spring,18,12,989.86,2010
2010,Qtr 1,March,19,56,false,3,98.868,Spring,29,12,985.68,2010
2010,Qtr 1,March,19,28,false,3,98.934,Spring,4,12,990.24,2010
2010,Qtr 1,March,19,1,false,3,981.667,Spring,9,12,9813.87,2010
2010,Qtr 1,March,19,95,false,3,9823.77,Spring,31,12,98239.8,2010
2010,Qtr 1,March,19,14,false,3,984.38,Spring,16,12,9840.1,2010
2010,Qtr 1,March,19,71,false,3,984.738,Spring,20,12,9850.48,2010
2010,Qtr 1,March,19,91,false,3,9843.706,Spring,14,12,98433.36,2010
2010,Qtr 1,March,19,16,false,3,985.354,Spring,40,12,9852.84,2010
2010,Qtr 1,March,19,11,false,3,985.392,Spring,22,12,9851.72,2010
2010,Qtr 1,March,19,24,false,3,985.641,Spring,23,12,9851.51,2010
2010,Qtr 1,March,19,38,false,3,9854.743,Spring,2,12,98552.33,2010
2010,Qtr 1,March,19,24,false,3,986.349,Spring,13,12,9866.29,2010
2010,Qtr 1,March,19,29,false,3,987.583,Spring,35,12,9877.93,2010
2010,Qtr 1,March,19,2,false,3,988.183,Spring,38,12,9877.33,2010
2010,Qtr 1,March,19,20,false,3,988.345,Spring,18,12,9878.55,2010
2010,Qtr 1,March,19,83,false,3,99.994,Spring,44,12,996.84,2010
2010,Qtr 1,March,19,81,false,3,991.233,Spring,23,12,9914.63,2010
2010,Qtr 1,March,19,30,false,3,991.97,Spring,14,12,9915.5,2010
2010,Qtr 1,March,19,30,false,3,992.388,Spring,23,12,9925.28,2010
2010,Qtr 1,March,19,20,false,3,992.678,Spring,11,12,9931.18,2010
2010,Qtr 1,March,19,16,false,3,992.698,Spring,32,12,9929.88,2010
2010,Qtr 1,March,19,9,false,3,993.278,Spring,26,12,9936.78,2010
2010,Qtr 1,March,19,42,false,3,995.214,Spring,27,12,9951.04,2010
2010,Qtr 1,March,19,42,false,3,996.22,Spring,6,12,9962.9,2010
2010,Qtr 1,March,19,14,false,3,997.287,Spring,29,12,9976.27,2010
2010,Qtr 1,March,19,55,false,3,997.391,Spring,16,12,9974.81,2010
2010,Qtr 1,March,19,92,false,3,9998.196,Spring,6,12,99977.96,2010
2010,Qtr 1,March,26,54,false,3,0.01,Spring,29,13,5,2010
2010,Qtr 1,March,26,51,false,3,'-0.03,Spring,6,13,2,2010
2010,Qtr 1,March,26,80,false,3,'-0.04,Spring,18,13,1,2010
2010,Qtr 1,March,26,45,false,3,0.12,Spring,11,13,4.5,2010
2010,Qtr 1,March,26,98,false,3,'-0.12,Spring,35,13,2,2010
2010,Qtr 1,March,26,10,false,3,'-0.124,Spring,36,13,2.46,2010
2010,Qtr 1,March,26,99,false,3,0.141,Spring,39,13,0.01,2010
2010,Qtr 1,March,26,74,false,3,0.16,Spring,42,13,1,2010
2010,Qtr 1,March,26,45,false,3,'-0.18,Spring,26,13,2,2010
2010,Qtr 1,March,26,51,false,3,0.192,Spring,35,13,3.72,2010
2010,Qtr 1,March,26,49,false,3,0.206,Spring,7,13,5.66,2010
2010,Qtr 1,March,26,51,false,3,'-0.214,Spring,39,13,1.36,2010
2010,Qtr 1,March,26,94,false,3,'-0.252,Spring,22,13,0.98,2010
2010,Qtr 1,March,26,19,false,3,0.29,Spring,5,13,2.5,2010
2010,Qtr 1,March,26,80,false,3,0.309,Spring,23,13,2.39,2010
2010,Qtr 1,March,26,51,false,3,'-0.31,Spring,12,13,1.5,2010
2010,Qtr 1,March,26,51,false,3,0.32,Spring,19,13,0,2010
2010,Qtr 1,March,26,94,false,3,0.329,Spring,21,13,3.39,2010
2010,Qtr 1,March,26,78,false,3,0.36,Spring,4,13,1,2010
2010,Qtr 1,March,26,23,false,3,0.38,Spring,30,13,8,2010
2010,Qtr 1,March,26,94,false,3,0.382,Spring,45,13,3.92,2010
2010,Qtr 1,March,26,20,false,3,0.395,Spring,33,13,7.25,2010
2010,Qtr 1,March,26,51,false,3,0.398,Spring,11,13,2.28,2010
2010,Qtr 1,March,26,51,false,3,0.4,Spring,45,13,2,2010
2010,Qtr 1,March,26,51,false,3,0.452,Spring,40,13,7.12,2010
2010,Qtr 1,March,26,45,false,3,'-0.466,Spring,31,13,-2.96,2010
2010,Qtr 1,March,26,45,false,3,0.49,Spring,39,13,5,2010
2010,Qtr 1,March,26,60,false,3,0.5,Spring,16,13,7,2010
2010,Qtr 1,March,26,49,false,3,'-0.527,Spring,12,13,-1.97,2010
2010,Qtr 1,March,26,45,false,3,0.547,Spring,16,13,8.47,2010
2010,Qtr 1,March,26,49,false,3,'-0.558,Spring,22,13,-1.88,2010
2010,Qtr 1,March,26,94,false,3,0.576,Spring,25,13,2.26,2010
2010,Qtr 1,March,26,51,false,3,0.586,Spring,18,13,1.76,2010
2010,Qtr 1,March,26,19,false,3,'-0.61,Spring,11,13,-5,2010
2010,Qtr 1,March,26,51,false,3,0.656,Spring,15,13,11.56,2010
2010,Qtr 1,March,26,93,false,3,0.708,Spring,9,13,7.58,2010
2010,Qtr 1,March,26,52,false,3,0.724,Spring,37,13,12.04,2010
2010,Qtr 1,March,26,51,false,3,0.734,Spring,2,13,11.04,2010
2010,Qtr 1,March,26,52,false,3,0.741,Spring,38,13,9.71,2010
2010,Qtr 1,March,26,44,false,3,0.754,Spring,42,13,4.34,2010
2010,Qtr 1,March,26,51,false,3,0.76,Spring,10,13,7.5,2010
2010,Qtr 1,March,26,55,false,3,0.79,Spring,37,13,10,2010
2010,Qtr 1,March,26,80,false,3,0.85,Spring,35,13,5,2010
2010,Qtr 1,March,26,80,false,3,0.86,Spring,7,13,12.5,2010
2010,Qtr 1,March,26,51,false,3,0.892,Spring,34,13,11.12,2010
2010,Qtr 1,March,26,78,false,3,0.9,Spring,2,13,12,2010
2010,Qtr 1,March,26,55,false,3,0.95,Spring,44,13,5,2010
2010,Qtr 1,March,26,32,false,3,0.953,Spring,43,13,9.83,2010
